date,country_region,country_region_code,sub_region_1,sub_region_1_code,sub_region_2,sub_region_2_code,sub_region_3,sub_region_3_code,place_id,sni_covid19_vaccination,sni_vaccination_intent,sni_safety_side_effects
2022-02-28,United Kingdom,GB,England,GB-ENG,Wycombe District,,,,ChIJ-2lzwCCLdkgRIOfCu6gcDgQ,17.409,4.205,1.624
2022-08-01,United Kingdom,GB,England,GB-ENG,Wycombe District,,,,ChIJ-2lzwCCLdkgRIOfCu6gcDgQ,11.086,2.711,0.654
2021-08-16,United Kingdom,GB,England,GB-ENG,Wycombe District,,,,ChIJ-2lzwCCLdkgRIOfCu6gcDgQ,50.132,15.406,6.429
2022-11-07,United Kingdom,GB,England,GB-ENG,Wycombe District,,,,ChIJ-2lzwCCLdkgRIOfCu6gcDgQ,11.411,4.347,1.353
2021-03-08,United Kingdom,GB,England,GB-ENG,Wycombe District,,,,ChIJ-2lzwCCLdkgRIOfCu6gcDgQ,79.704,21.021,12.943
2021-09-13,United Kingdom,GB,England,GB-ENG,Wycombe District,,,,ChIJ-2lzwCCLdkgRIOfCu6gcDgQ,36.203,9.205,5.52
2021-10-25,United Kingdom,GB,England,GB-ENG,Wycombe District,,,,ChIJ-2lzwCCLdkgRIOfCu6gcDgQ,51.094,11.772,3.465
2022-04-11,United Kingdom,GB,England,GB-ENG,Wycombe District,,,,ChIJ-2lzwCCLdkgRIOfCu6gcDgQ,21.492,6.702,1.361
2022-11-14,United Kingdom,GB,England,GB-ENG,Wycombe District,,,,ChIJ-2lzwCCLdkgRIOfCu6gcDgQ,9.087,3.175,1.246
2022-01-10,United Kingdom,GB,England,GB-ENG,Wycombe District,,,,ChIJ-2lzwCCLdkgRIOfCu6gcDgQ,36.923,8.032,3.252
2023-04-24,United Kingdom,GB,England,GB-ENG,Wycombe District,,,,ChIJ-2lzwCCLdkgRIOfCu6gcDgQ,9.342,2.786,0.854
2023-06-26,United Kingdom,GB,England,GB-ENG,Wycombe District,,,,ChIJ-2lzwCCLdkgRIOfCu6gcDgQ,3.202,0.596,0.453
2021-04-12,United Kingdom,GB,England,GB-ENG,Wycombe District,,,,ChIJ-2lzwCCLdkgRIOfCu6gcDgQ,66.008,25.491,9.398
2022-06-20,United Kingdom,GB,England,GB-ENG,Wycombe District,,,,ChIJ-2lzwCCLdkgRIOfCu6gcDgQ,15.281,4.318,0.917
2022-08-08,United Kingdom,GB,England,GB-ENG,Wycombe District,,,,ChIJ-2lzwCCLdkgRIOfCu6gcDgQ,9.877,2.569,0.534
2021-04-26,United Kingdom,GB,England,GB-ENG,Wycombe District,,,,ChIJ-2lzwCCLdkgRIOfCu6gcDgQ,77.696,23.126,27.06
2022-12-19,United Kingdom,GB,England,GB-ENG,Wycombe District,,,,ChIJ-2lzwCCLdkgRIOfCu6gcDgQ,6.462,1.816,0.685
2021-11-29,United Kingdom,GB,England,GB-ENG,Wycombe District,,,,ChIJ-2lzwCCLdkgRIOfCu6gcDgQ,98.334,22.474,4.788
2023-02-13,United Kingdom,GB,England,GB-ENG,Wycombe District,,,,ChIJ-2lzwCCLdkgRIOfCu6gcDgQ,4.351,0.866,0.475
2022-05-09,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,19.803,6.275,1.31
2021-11-08,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,70.309,11.111,3.298
2023-03-13,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,3.29,,
2023-03-20,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,4.24,,
2021-06-14,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,56.945,21.86,10.726
2023-06-05,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,4.919,1.722,
2022-01-17,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,68.334,43.36,2.19
2021-05-03,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,52.989,15.293,14.67
2021-09-20,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,36.819,11.321,4.798
2021-10-18,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,60.543,12.606,3.939
2023-01-09,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,8.219,1.885,1.446
2021-07-05,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,51.476,12.556,7.955
2022-01-10,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,35.363,8.317,2.922
2021-05-17,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,82.541,28.366,19.552
2021-09-13,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,28.503,5.929,3.521
2023-05-29,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,4.04,1.368,
2022-02-21,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,14.823,3.652,1.214
2022-11-28,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,7.852,3.083,
2021-10-04,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,35.99,9.053,3.343
2022-07-04,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,15.484,5.64,
2022-10-31,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,20.143,10.642,1.919
2021-01-04,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,72.231,6.802,10.394
2021-01-25,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,52.683,4.131,6.343
2021-04-19,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,36.24,9.937,9.013
2023-02-06,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,5.404,1.438,
2021-01-18,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,50.559,5.362,6.886
2021-06-28,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,45.647,11.396,7.242
2021-03-22,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,89.006,24.834,18.847
2023-08-07,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,3.823,,
2022-08-22,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,9.683,2.596,
2023-07-31,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,2.513,,
2022-01-31,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,25.555,4.668,1.782
2022-06-20,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,15.645,4.972,1.185
2021-09-06,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,27.839,5.48,3.786
2022-03-21,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,28.755,9.979,1.335
2022-01-03,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,47.908,13.821,3.656
2022-10-24,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,26.493,13.352,2.536
2021-02-01,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,55.093,3.884,7.742
2022-02-14,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,18.096,3.846,1.517
2021-12-20,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,71.727,16.372,6.031
2022-02-28,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,15.715,3.664,1.278
2022-11-07,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,15.167,7.522,1.821
2021-08-02,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,57.826,22.808,6.685
2021-12-06,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,123.005,25.562,5.891
2023-05-08,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,7.619,2.868,
2022-10-17,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,38.337,22.85,2.181
2023-06-19,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,3.884,,
2022-04-18,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,22.51,7.631,1.296
2023-05-22,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,4.938,1.663,
2021-03-15,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,112.584,34.102,18.524
2021-05-24,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,60.841,17.336,15.134
2021-02-15,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,74.397,8.443,13.46
2023-03-06,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,3.937,,
2023-01-30,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,6.297,1.967,
2023-02-27,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,3.346,,
2021-04-12,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,49.722,16.999,8.143
2023-01-16,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,5.671,1.227,
2023-07-10,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,2.038,,
2023-07-17,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,,,
2022-06-27,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,16.486,5.336,
2022-09-19,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,35.67,15.75,1.223
2022-10-10,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,49.325,30.927,2.19
2021-06-21,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,68.266,18.628,10.08
2021-12-27,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,46.688,12.714,3.506
2022-07-25,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,12.522,4.497,
2022-04-04,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,26.879,7.284,1.386
2022-04-11,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,20.807,7.569,1.232
2023-06-12,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,3.474,,
2022-05-30,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,12.061,4.202,
2022-03-14,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,16.566,4.125,0.991
2021-03-29,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,61.203,16.655,13.958
2022-03-28,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,25.521,6.731,1.129
2022-12-05,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,6.6,3.102,
2023-03-27,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,5.101,,
2022-09-05,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,21.52,10.884,
2021-10-25,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,45.256,10.644,2.929
2022-04-25,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,22.401,7.548,1.376
2022-08-01,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,10.575,3.12,
2023-07-24,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,2.255,,
2023-06-26,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,2.882,,
2022-08-15,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,12.981,3.715,
2023-04-17,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,12.185,5.361,
2021-04-05,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,55.78,12.017,12.25
2021-05-31,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,61.214,15.523,9.462
2021-08-16,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,34.875,7.102,5.245
2022-11-21,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,9.245,4.21,
2022-01-24,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,27.551,5.404,2.066
2022-11-14,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,10.249,4.786,1.145
2022-12-12,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,6.638,2.439,
2022-03-07,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,16.094,4.334,1.235
2023-05-01,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,7.196,2.526,
2022-06-06,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,14.338,4.7,
2022-10-03,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,44.644,29.177,2.28
2021-07-26,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,43.907,8.567,6.993
2021-11-22,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,68.447,14.717,3.113
2022-05-16,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,18.446,5.653,
2022-07-11,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,16.188,5.66,
2021-04-26,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,68.406,21.778,23.402
2021-09-27,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,35.35,9.676,3.186
2021-02-08,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,61.899,6.728,8.292
2021-11-01,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,57.282,12.942,2.732
2023-05-15,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,5.931,1.764,
2023-07-03,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,2.597,,
2021-11-15,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,75.743,12.295,4.053
2023-02-13,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,3.636,,
2021-03-01,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,88.109,26.929,12.1
2022-12-26,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,5.009,1.215,
2023-02-20,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,3.122,,
2023-04-24,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,8.882,2.929,
2022-08-08,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,8.937,2.891,
2022-12-19,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,5.679,1.629,
2023-01-23,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,9.198,1.786,1.158
2023-04-03,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,6.727,2.37,
2021-08-30,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,29.691,6.443,4.308
2022-05-23,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,15.462,4.979,
2022-08-29,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,11.945,4.648,
2021-07-19,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,51.61,11.08,7.628
2021-08-23,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,28.836,5.697,3.385
2021-12-13,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,204.574,74.606,7.749
2021-03-08,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,86.178,25.853,13.544
2022-07-18,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,11.895,3.528,
2022-09-12,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,39.243,16.758,
2021-11-29,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,103.663,22.778,4.76
2022-02-07,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,23.547,4.876,1.684
2021-10-11,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,36.022,7.723,3.284
2022-05-02,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,22.564,7.029,2.219
2023-04-10,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,7.356,2.845,
2022-06-13,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,14.735,5.999,
2022-09-26,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,46.699,29.133,2.455
2023-01-02,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,7.023,1.944,
2021-02-22,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,86.007,12.393,14.882
2021-05-10,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,88.064,29.055,22.265
2021-06-07,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,50.109,19.176,9.904
2021-07-12,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,57.43,14.07,7.984
2021-08-09,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,38.076,7.604,5.862
2021-01-11,United Kingdom,GB,England,GB-ENG,Copeland District,,,,ChIJ-3-AUX_KfEgRALds7Z75DAQ,59.632,6.783,8.98
2022-09-05,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,20.832,10.863,
2022-04-18,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,22.354,8.586,1.309
2022-06-06,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,15.301,4.89,0.714
2022-02-14,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,18.415,4.095,1.59
2022-06-27,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,17.812,6.209,0.87
2022-09-19,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,30.043,12.086,1.765
2023-01-23,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,7.235,1.433,0.679
2022-12-19,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,5.453,1.536,0.78
2021-12-06,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,126.821,32.482,6.142
2021-03-08,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,87.65,29.613,11.987
2022-08-01,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,8.582,2.103,
2023-03-13,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,2.807,,
2021-02-22,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,93.421,21.156,14.008
2022-05-02,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,18.797,5.771,1.324
2023-06-05,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,5.234,1.813,
2023-07-17,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,2.037,,
2021-09-20,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,35.897,11.165,5.406
2021-11-01,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,83.554,25.176,3.183
2023-06-26,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,2.503,,
2021-07-05,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,55.15,16.476,7.798
2021-10-18,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,77.26,21.134,3.546
2022-02-21,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,14.666,4.336,1.127
2023-03-27,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,5.157,1.199,
2021-11-15,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,85.944,20.672,4.45
2022-12-26,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,6.307,1.97,0.737
2021-01-04,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,67.963,9.324,7.697
2021-06-07,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,61.117,26.572,9.835
2021-09-06,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,30.122,7.953,3.823
2021-09-27,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,29.927,7.497,3.456
2023-08-07,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,4.243,,
2022-04-04,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,27.967,9.01,1.534
2022-07-04,United Kingdom,GB,England,GB-ENG,Melton District,,,,ChIJ-SOYrLzTeUgRMOfCu6gcDgQ,18.379,5.706,0.882
